actual,proposed
0.0,22.06627655029297
0.0,22.42617416381836
0.0,22.77223014831543
0.0,23.104976654052734
0.0,23.380159378051758
0.0,23.689523696899414
0.0,24.03175163269043
0.0,24.36081886291504
0.0,24.677227020263672
0.0,24.936704635620117
0.0,25.141437530517578
0.0,25.383058547973633
0.0,25.57062530517578
0.0,25.7509765625
0.0,25.969154357910156
0.0,26.17894172668457
0.0,26.380659103393555
0.0,26.485092163085938
0.0,26.495981216430664
0.0,26.46169090270996
0.0,26.33919334411621
0.0,26.221406936645508
0.0,26.15291404724121
0.0,26.08705711364746
0.0,25.978967666625977
0.0,25.9197998046875
0.0,25.818143844604492
0.0,25.630870819091797
0.0,25.406036376953125
0.0,25.100326538085938
0.0,24.67208480834961
0.0,24.21554946899414
0.0,23.731809616088867
0.0,23.22191619873047
0.0,22.686870574951172
0.0,22.17240333557129
0.0,21.632959365844727
0.0,21.159027099609375
0.0,20.74808692932129
0.0,20.218660354614258
0.0,19.664833068847656
0.0,19.04278564453125
0.0,18.31036949157715
0.0,17.516597747802734
0.0,16.70859146118164
0.0,15.886903762817383
0.0,15.052054405212402
0.0,14.24931526184082
0.0,13.47745132446289
0.0,12.600982666015625
0.0,11.668702125549316
0.0,10.77227783203125
0.0,9.999855041503906
0.0,9.346667289733887
0.0,8.718603134155273
0.0,8.248981475830078
0.0,7.797422409057617
0.0,7.407994270324707
0.0,6.988780975341797
0.0,6.585690975189209
0.0,6.198104381561279
0.0,5.825425148010254
0.0,5.4223198890686035
0.0,4.945191860198975
0.0,4.441650867462158
0.0,3.957477331161499
0.0,3.4919254779815674
0.0,2.999516248703003
0.0,2.4365222454071045
0.0,1.8951821327209473
0.0,1.3746626377105713
0.0,0.9636864066123962
0.0,0.5237534046173096
0.0,0.1007409319281578
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.1928655505180359
0.0,1.3940482139587402
0.0,2.5490314960479736
0.0,3.7043559551239014
0.0,4.770481109619141
0.0,5.795601844787598
0.0,6.8260579109191895
0.0,7.8168816566467285
0.0,8.724832534790039
0.0,9.553099632263184
0.0,10.215218544006348
0.0,10.762349128723145
0.0,11.333198547363281
0.0,11.88209342956543
0.0,12.499399185180664
0.0,13.137726783752441
0.0,13.661975860595703
0.0,14.121301651000977
0.0,14.473434448242188
0.0,14.76725959777832
0.0,14.960257530212402
0.0,15.101072311401367
0.0,15.146943092346191
0.0,15.146286964416504
0.0,15.100893020629883
0.0,15.012480735778809
0.0,14.9722318649292
0.0,14.84400463104248
0.0,14.675950050354004
0.0,14.559118270874023
0.0,14.402020454406738
0.0,14.20620059967041
0.0,13.928385734558105
0.0,13.661256790161133
0.0,13.314873695373535
0.0,12.847526550292969
0.0,12.263864517211914
0.0,11.613126754760742
0.0,10.94265365600586
0.0,10.208441734313965
0.0,9.457704544067383
0.0,8.691079139709473
0.0,7.909178733825684
0.0,7.067824363708496
0.0,6.079775810241699
0.0,5.040205955505371
0.0,4.040619373321533
0.0,2.945188045501709
0.0,1.7576016187667847
0.0,0.5261645913124084
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.9897044897079468
0.0,2.0707123279571533
0.0,3.110142946243286
0.0,4.0648322105407715
0.0,5.027565956115723
0.0,5.953271389007568
0.0,6.843372821807861
0.0,7.654476165771484
0.0,8.434383392333984
0.0,9.139530181884766
0.0,9.728033065795898
0.0,10.249136924743652
0.0,10.705435752868652
0.0,11.188947677612305
0.0,11.653862953186035
0.0,12.100896835327148
0.0,12.485973358154297
0.0,12.811476707458496
0.0,13.079695701599121
0.0,13.337599754333496
0.0,13.540823936462402
0.0,13.646705627441406
0.0,13.748514175415039
0.0,13.801643371582031
0.0,13.763202667236328
0.0,13.681476593017578
0.0,13.558134078979492
0.0,13.484294891357422
0.0,13.413296699523926
0.0,13.300268173217773
0.0,13.191587448120117
0.0,13.042323112487793
0.0,12.898799896240234
0.0,12.671270370483398
0.0,12.362963676452637
0.0,11.9769926071167
0.0,11.561101913452148
0.0,11.071681022644043
0.0,10.511556625366211
0.0,9.883451461791992
0.0,9.18997859954834
0.0,8.433649063110352
0.0,7.66165018081665
0.0,6.8298163414001465
0.0,5.940449237823486
0.0,4.995761394500732
0.0,3.9978842735290527
0.0,2.948859930038452
0.0,1.8954191207885742
0.0,0.8377317786216736
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.30823156237602234
0.0,1.4154499769210815
0.0,2.5248465538024902
0.0,3.6363375186920166
0.0,4.749842643737793
0.0,5.910043716430664
0.0,7.070384979248047
0.0,8.23086166381836
0.0,9.346704483032227
0.0,10.41963005065918
0.0,11.451290130615234
0.0,12.443269729614258
0.0,13.39709758758545
0.0,14.359002113342285
0.0,15.283910751342773
0.0,16.173246383666992
0.0,17.02837562561035
0.0,17.850616455078125
0.0,18.59646987915039
0.0,19.313634872436523
0.0,20.003217697143555
0.0,20.62151336669922
0.0,21.21603012084961
0.0,21.877206802368164
0.0,22.602479934692383
0.0,23.344619750976562
0.0,24.147741317749023
0.0,25.00950050354004
0.0,25.838115692138672
0.0,26.545333862304688
0.0,27.13582420349121
0.0,27.703603744506836
0.0,28.20478630065918
0.0,28.64192771911621
0.0,29.062255859375
0.0,29.421655654907227
386.4859619140625,123.25151062011719
383.075439453125,123.58379364013672
383.075439453125,123.85853576660156
386.4859313964844,124.12271118164062
389.89642333984375,124.4214859008789
386.4859313964844,124.75353240966797
383.075439453125,125.02804565429688
372.8439636230469,125.24723815917969
355.79180908203125,125.32371520996094
355.79180908203125,125.17343139648438
325.0979919433594,124.80511474609375
311.4560241699219,124.27191162109375
297.8143310546875,123.58016204833984
294.40386962890625,122.73596954345703
294.40386962890625,121.87947845458984
287.5828857421875,120.9664077758789
280.7621765136719,119.99893188476562
253.4785614013672,118.88961029052734
246.65757751464844,117.64390563964844
236.42640686035156,116.35658264160156
236.42640686035156,114.98448944091797
222.78443908691406,113.4861068725586
215.9637451171875,111.95584106445312
188.6801300048828,110.30537414550781
0.0,108.53933715820312
0.0,106.7069320678711
0.0,104.85547637939453
0.0,102.89617919921875
0.0,100.7884292602539
0.0,98.58269500732422
497.1041259765625,227.13897705078125
483.46246337890625,224.74842834472656
469.8207702636719,222.27078247070312
456.1788024902344,219.70936584472656
439.1266784667969,217.0226593017578
422.07452392578125,214.21546936035156
411.8430480957031,211.3819580078125
401.6118469238281,208.5231475830078
387.96990966796875,205.59523010253906
374.3282470703125,202.6008758544922
360.68658447265625,199.5426483154297
347.04461669921875,196.4229736328125
329.9924621582031,193.19949340820312
309.5298156738281,189.83140563964844
295.88787841796875,186.41380310058594
282.2462158203125,182.94859313964844
268.60455322265625,179.43760681152344
251.55238342285156,175.83786010742188
234.4999542236328,172.15274047851562
217.4477996826172,168.3855438232422
196.98516845703125,164.49465942382812
0.0,160.48483276367188
0.0,156.3606719970703
0.0,152.1713104248047
0.0,147.9192657470703
469.27899169921875,267.95269775390625
452.226806640625,263.5824279785156
431.7641906738281,259.1116638183594
418.1225280761719,254.6337890625
407.89105224609375,250.19386291503906
397.6597595214844,245.7904052734375
387.4284362792969,241.42202758789062
380.6074523925781,237.13214111328125
366.9657897949219,232.8282012939453
353.323974609375,228.5107421875
336.2718200683594,224.13552856445312
319.2195129394531,219.70477294921875
302.1673889160156,215.22061157226562
285.1150817871094,210.6851043701172
271.4732971191406,206.14498901367188
251.0106658935547,201.51092529296875
230.5480194091797,196.7864990234375
210.08538818359375,191.9752197265625
189.6227569580078,187.08041381835938
0.0,182.10528564453125
0.0,177.09768676757812
0.0,172.1036376953125
0.0,167.03309631347656
0.0,161.9337615966797
0.0,156.80673217773438
0.0,151.69786071777344
0.0,146.65118408203125
0.0,141.66432189941406
0.0,136.64544677734375
0.0,131.6405487060547
0.0,126.64910125732422
0.0,121.71533966064453
0.0,116.88182067871094
0.0,112.09990692138672
0.0,107.36763000488281
309.53497314453125,102.72783660888672
302.7139892578125,217.07492065429688
295.8931579589844,212.60955810546875
289.07232666015625,208.22642517089844
289.07232666015625,204.01187133789062
289.07232666015625,199.95941162109375
285.66180419921875,196.01805114746094
285.66180419921875,192.22828674316406
278.84100341796875,188.4947509765625
272.02001953125,184.81529235839844
268.6095275878906,181.23257446289062
265.1991882324219,177.74290466308594
254.96786499023438,174.25315856933594
244.73655700683594,170.7633514404297
237.91558837890625,167.3182373046875
231.09475708007812,163.91610717773438
227.68426513671875,160.6000518798828
224.27392578125,157.36679077148438
220.86343383789062,154.21310424804688
214.04246520996094,151.09120178222656
200.40081787109375,147.9103240966797
196.9903106689453,144.8070068359375
0.0,141.64401245117188
0.0,138.5131378173828
0.0,135.45791625976562
0.0,132.43067932128906
0.0,129.47511291503906
0.0,126.58846282958984
0.0,123.67854309082031
0.0,120.79102325439453
489.8236083984375,117.8802719116211
483.0027770996094,237.03628540039062
472.77130126953125,234.124755859375
469.3609619140625,231.2804412841797
459.129638671875,228.4112548828125
455.71917724609375,225.60763549804688
452.30865478515625,222.86709594726562
445.4878234863281,220.14244079589844
435.25653076171875,217.38827514648438
428.4356994628906,214.65052795410156
418.2042541503906,211.8837890625
411.3834228515625,209.13392639160156
404.56256103515625,206.4003143310547
397.7416076660156,203.68231201171875
390.9207763671875,200.97930908203125
380.6894836425781,198.24598693847656
373.86865234375,195.5282745361328
363.6371765136719,192.78079223632812
356.81634521484375,190.04946899414062
349.99554443359375,187.3336639404297
343.174560546875,184.63278198242188
339.76422119140625,181.9910125732422
336.3537292480469,179.40609741210938
329.53289794921875,176.83106994628906
322.7119445800781,174.26556396484375
315.89111328125,171.70919799804688
305.6597900390625,169.1168670654297
298.83880615234375,166.5347137451172
288.6075134277344,163.91758728027344
278.3761901855469,161.26683044433594
268.1448974609375,158.583740234375
257.91357421875,155.8695526123047
251.09275817871094,153.17022705078125
240.8614501953125,150.44044494628906
234.0404815673828,147.7261199951172
593.9955444335938,145.07142639160156
587.174560546875,266.4303894042969
580.3536987304688,263.80035400390625
570.1224365234375,261.13720703125
559.89111328125,258.44219970703125
553.0701293945312,255.7613067626953
546.249267578125,253.09400939941406
539.428466796875,250.4397735595703
529.197021484375,247.7533416748047
512.1448974609375,244.9464111328125
491.6822814941406,241.97885131835938
467.8091735839844,238.81210327148438
450.75701904296875,235.5433349609375
437.115234375,232.2212371826172
416.6526184082031,228.75833129882812
396.1900329589844,225.1600341796875
372.3169250488281,221.3867950439453
355.2646484375,217.5348663330078
341.62298583984375,213.65203857421875
331.3916931152344,209.78427124023438
314.33941650390625,205.8414306640625
304.10809326171875,201.91595458984375
290.46630859375,197.96241760253906
273.4141845703125,193.93711853027344
259.77239990234375,189.8875732421875
246.1306915283203,185.8147430419922
232.48890686035156,181.71951293945312
222.25759887695312,177.64749145507812
208.61581420898438,173.55303955078125
198.38450622558594,169.4817657470703
191.56369018554688,165.47756958007812
